channelNumber;id;NavStatus;SlotOffset;SlotNumber;STO;SlotIncrement;KeepFlag;TS;Lat;Lon;Sog;thresholdSog;Course;Heading;ChangeHeading;RepeatIndicator;SpecialManoeuvre;AISVersion;toa;DiffToa
2;1;0;2258;-1;0;-1;-1;132;48.131033333333335;-4.954443333333334;7.300000190734863;2;282.3999938964844;296;0;0;0;-1;736146.717010498;10.3763
1;1;0;2182;-1;0;-1;-1;546;48.131125;-4.954978333333333;7.199999809265137;2;286.20001220703125;297;0;0;0;-1;736157.757385254;11.0404
2;1;0;-1;924;6;-1;-1;923;48.131211666666665;-4.955456666666667;7.0;2;286.5;298;0;0;0;-1;736167.818908691;10.0615
1;1;0;-1;1241;2;-1;-1;1240;48.13129166666667;-4.9558333333333335;7.400000095367432;2;295.8999938964844;298;0;0;0;-1;736176.260406493;8.4415
2;1;0;-1;1622;4;-1;-1;1621;48.13137666666667;-4.956301666666667;7.099999904632568;2;293.8999938964844;298;0;0;0;-1;736186.418121337;10.1577
1;1;0;-1;2038;6;-1;-1;2037;48.131526666666666;-4.9568183333333335;7.300000190734863;2;292.5;298;0;0;0;-1;736197.517089843;11.099
2;1;0;-1;141;6;-1;-1;140;48.13164;-4.957221666666666;7.099999904632568;2;291.8999938964844;299;0;0;0;-1;736206.938934326;9.4218
1;1;0;-1;-1;7;-1;-1;478;48.131751666666666;-4.957603333333333;6.900000095367432;2;294.20001220703125;298;0;0;0;-1;736215.938690185;8.9998
2;1;0;-1;-1;5;-1;-1;923;48.13189666666667;-4.958121666666667;7.0;2;292.5;298;0;0;0;-1;736227.819061279;11.8804
1;1;0;-1;-1;1;-1;-1;1240;48.132025;-4.958503333333334;6.900000095367432;2;295.0;297;0;0;0;-1;736236.260009765;8.4409
2;1;0;-1;-1;3;-1;-1;1621;48.13216;-4.958936666666666;6.900000095367432;2;292.79998779296875;296;0;0;0;-1;736246.420043945;10.16
1;1;0;-1;-1;5;-1;-1;2037;48.1323;-4.959433333333333;7.199999809265137;2;292.8999938964844;295;0;0;0;-1;736257.516937255;11.0969
2;1;0;-1;-1;5;-1;-1;140;48.13241333333333;-4.959883333333333;7.199999809265137;2;292.20001220703125;294;0;0;0;-1;736266.939666747;9.4227
1;1;0;-1;479;6;-1;-1;478;48.13254;-4.960305;7.300000190734863;2;292.0;294;0;0;0;-1;736275.940734862;9.0011
2;1;0;-1;924;4;-1;-1;923;48.13266333333333;-4.960876666666667;7.199999809265137;2;286.1000061035156;293;0;0;0;-1;736287.818389892;11.8777
1;1;0;2298;-1;0;-1;-1;1240;48.132783333333336;-4.961261666666666;7.599999904632568;2;292.29998779296875;292;0;0;0;-1;736296.259735107;8.4413
2;5;-1;-1;-1;-1;-1;-1;1458;-1;-1;-1;0;-1;-1;-1;-1;-1;0;736302.059051513;5.7993
2;1;0;-1;1622;2;-1;-1;1621;48.132913333333335;-4.96176;7.599999904632568;2;288.70001220703125;291;0;0;0;-1;736306.417907714;4.3589
1;1;0;-1;2038;4;-1;-1;2037;48.13304;-4.962323333333333;7.800000190734863;2;286.79998779296875;291;0;0;0;-1;736317.517364501;11.0995
2;1;0;-1;141;4;-1;-1;140;48.133155;-4.962841666666667;7.900000095367432;2;286.29998779296875;291;0;0;0;-1;736326.939147949;9.4218
1;1;0;-1;-1;5;-1;-1;478;48.13324166666666;-4.963308333333333;7.900000095367432;2;284.1000061035156;291;0;0;0;-1;736335.940460204;9.0013
2;1;0;-1;-1;3;-1;-1;923;48.13335166666667;-4.963873333333333;7.699999809265137;2;285.5;292;0;0;0;-1;736347.819366455;11.8789
1;1;0;-1;-1;5;-1;-1;1288;48.133445;-4.964408333333333;7.900000095367432;2;283.3999938964844;293;0;0;0;-1;736357.539733886;9.7204
2;1;0;-1;-1;1;-1;-1;1621;48.133538333333334;-4.96489;8.100000381469727;2;284.8999938964844;293;0;0;0;-1;736366.41934204;8.8796
1;1;0;-1;-1;3;-1;-1;2037;48.13366;-4.96549;8.300000190734863;2;287.0;294;0;0;0;-1;736377.517120361;11.0978
2;1;0;-1;-1;3;-1;-1;140;48.133768333333336;-4.965983333333333;8.399999618530273;2;287.29998779296875;294;0;0;0;-1;736386.939025878;9.4219
1;1;0;-1;479;4;-1;-1;478;48.133876666666666;-4.96648;8.399999618530273;2;288.1000061035156;294;0;0;0;-1;736395.939849853;9.0008
2;1;0;-1;924;2;-1;-1;923;48.13402833333333;-4.967148333333333;8.5;2;287.6000061035156;294;0;0;0;-1;736407.819061279;11.8792
1;1;0;-1;1289;4;-1;-1;1288;48.13416333333333;-4.967756666666666;8.5;2;287.20001220703125;294;0;0;0;-1;736417.539825439;9.7208
2;1;0;2277;-1;0;-1;-1;1621;48.134278333333334;-4.968263333333334;8.600000381469727;2;287.0;294;0;0;0;-1;736426.419067382;8.8792
1;1;0;-1;2038;2;-1;-1;2037;48.13442666666667;-4.968881666666666;8.699999809265137;2;286.8999938964844;294;0;0;0;-1;736437.517181396;11.0981
2;1;0;-1;141;2;-1;-1;140;48.13455;-4.9693966666666665;8.800000190734863;2;287.70001220703125;294;0;0;0;-1;736446.939025878;9.4218
1;1;0;-1;-1;3;-1;-1;478;48.13467;-4.9699116666666665;8.800000190734863;2;286.8999938964844;294;0;0;0;-1;736455.939544677;9.0005
2;1;0;-1;-1;1;-1;-1;923;48.13484;-4.970565;8.399999618530273;2;292.79998779296875;294;0;0;0;-1;736467.819000244;11.8795
1;1;0;-1;-1;3;-1;-1;1288;48.134955;-4.971065;8.300000190734863;2;292.0;294;0;0;0;-1;736477.539581298;9.7206
2;1;0;-1;-1;7;-1;-1;1648;48.135085;-4.971613333333333;8.300000190734863;2;291.29998779296875;294;0;0;0;-1;736487.139556884;9.6
1;1;0;-1;-1;1;-1;-1;2037;48.13520833333333;-4.97215;8.100000381469727;2;290.1000061035156;294;0;0;0;-1;736497.51699829;10.3774
2;1;0;-1;-1;1;-1;-1;140;48.135313333333336;-4.972618333333333;7.900000095367432;2;291.29998779296875;294;0;0;0;-1;736506.938903808;9.4219
1;1;0;-1;479;2;-1;-1;478;48.135415;-4.97309;7.900000095367432;2;291.0;294;0;0;0;-1;736515.939300536;9.0004
2;1;0;2188;-1;0;-1;-1;923;48.135576666666665;-4.973713333333333;8.0;2;290.0;293;0;0;0;-1;736527.819244384;11.8799
1;1;0;-1;1289;2;-1;-1;1288;48.13570166666667;-4.97425;8.199999809265137;2;290.0;293;0;0;0;-1;736537.538391113;9.7191
2;1;0;-1;1649;6;-1;-1;1648;48.13581666666666;-4.974728333333333;8.100000381469727;2;290.6000061035156;292;0;0;0;-1;736547.139221191;9.6008
1;1;0;2201;-1;0;-1;-1;2037;48.13596;-4.975321666666667;8.100000381469727;2;286.8999938964844;291;0;0;0;-1;736557.517028808;10.3778
2;1;0;2222;-1;0;-1;-1;140;48.136075;-4.975848333333333;8.0;2;287.5;289;0;0;0;-1;736566.938903808;9.4219
1;1;0;-1;-1;1;-1;-1;478;48.13617;-4.97633;8.0;2;286.3999938964844;289;0;0;0;-1;736575.93862915;8.9997
2;1;0;-1;-1;7;-1;-1;861;48.136265;-4.976851666666667;7.800000190734863;2;284.70001220703125;288;0;0;0;-1;736586.156890869;10.2183
1;1;0;-1;-1;1;-1;-1;1288;48.13637166666667;-4.977435;7.900000095367432;2;284.79998779296875;287;0;0;0;-1;736597.539001464;11.3821
2;1;0;-1;-1;5;-1;-1;1648;48.136455;-4.977966666666667;8.0;2;282.29998779296875;287;0;0;0;-1;736607.138916015;9.5999
1;1;0;-1;1989;4;-1;-1;1989;48.13652666666667;-4.97843;7.800000190734863;2;282.20001220703125;287;0;0;0;-1;736616.218780517;9.0799
2;1;0;-1;113;4;-1;-1;112;48.1366;-4.978951666666667;7.699999809265137;2;281.0;287;0;0;0;-1;736626.178314209;9.9595
1;1;0;2299;-1;0;-1;-1;478;48.136678333333336;-4.979486666666666;7.900000095367432;2;281.0;287;0;0;0;-1;736635.938568115;9.7603
2;1;0;-1;862;6;-1;-1;861;48.13675166666667;-4.9800233333333335;8.0;2;280.70001220703125;287;0;0;0;-1;736646.157012939;10.2184
1;1;0;2264;-1;0;-1;-1;1288;48.136828333333334;-4.980601666666667;7.599999904632568;2;280.8999938964844;286;0;0;0;-1;736657.538574218;11.3816
1;5;-1;-1;-1;-1;-1;-1;1454;-1;-1;-1;4;-1;-1;-1;-1;-1;0;736661.95639038;4.4178
2;1;0;-1;1649;4;-1;-1;1648;48.13689166666666;-4.981118333333334;7.5;2;280.29998779296875;287;0;0;0;-1;736667.138519287;5.1821
1;1;0;-1;-1;3;-1;-1;1989;48.13693;-4.98159;7.5;2;279.79998779296875;286;0;0;0;-1;736676.21875;9.0802
2;1;0;-1;-1;3;-1;-1;112;48.136966666666666;-4.982095;7.300000190734863;2;277.70001220703125;287;0;0;0;-1;736686.17791748;9.9592
1;1;0;-1;528;4;-1;-1;527;48.137008333333334;-4.982638333333333;7.099999904632568;2;276.8999938964844;287;0;0;0;-1;736697.258483886;11.0806
2;1;0;-1;-1;5;-1;-1;861;48.137053333333334;-4.983023333333334;7.0;2;281.1000061035156;288;0;0;0;-1;736706.157043457;8.8986
1;1;0;-1;-1;5;-1;-1;1302;48.137135;-4.983648333333333;7.099999904632568;2;280.1000061035156;289;0;0;0;-1;736717.916717529;11.7597
2;1;0;-1;-1;3;-1;-1;1648;48.137188333333334;-4.984091666666667;7.099999904632568;2;280.0;289;0;0;0;-1;736727.138488769;9.2218
1;1;0;-1;1989;2;-1;-1;1989;48.13724166666667;-4.984521666666667;7.0;2;279.8999938964844;290;0;0;0;-1;736736.21887207;9.0804
2;1;0;-1;113;2;-1;-1;112;48.137301666666666;-4.984993333333334;6.900000095367432;2;280.6000061035156;290;0;0;0;-1;736746.178192138;9.9593
1;1;0;-1;-1;3;-1;-1;527;48.137368333333335;-4.985475;6.300000190734863;2;281.3999938964844;292;0;0;0;-1;736757.258361816;11.0802
2;1;0;-1;862;4;-1;-1;861;48.137415;-4.985838333333334;5.800000190734863;2;280.70001220703125;292;0;0;0;-1;736766.157073974;8.8987
1;1;0;-1;1303;4;-1;-1;1302;48.13748833333333;-4.986315;5.900000095367432;2;285.20001220703125;294;0;0;0;-1;736777.917510985;11.7604
2;1;0;-1;1649;2;-1;-1;1648;48.137548333333335;-4.986678333333334;6.0;2;285.70001220703125;294;0;0;0;-1;736787.138000487;9.2205
1;1;0;-1;-1;1;-1;-1;1989;48.137613333333334;-4.987051666666667;6.300000190734863;2;288.79998779296875;294;0;0;0;-1;736796.218902587;9.0809
2;1;0;-1;-1;1;-1;-1;112;48.13769;-4.987465;6.199999809265137;2;289.29998779296875;295;0;0;0;-1;736806.178009033;9.9591
1;1;0;-1;528;2;-1;-1;527;48.13777666666667;-4.987931666666666;6.400000095367432;2;286.8999938964844;295;0;0;0;-1;736817.258544921;11.0805
2;1;0;-1;-1;3;-1;-1;861;48.137856666666664;-4.98831;6.300000190734863;2;288.29998779296875;296;0;0;0;-1;736826.157043457;8.8985
1;1;0;-1;-1;3;-1;-1;1302;48.13796;-4.9887733333333335;6.5;2;283.70001220703125;296;0;0;0;-1;736837.916839599;11.7598
2;1;0;-1;-1;1;-1;-1;1648;48.13805;-4.989136666666667;6.5;2;284.70001220703125;297;0;0;0;-1;736847.138641357;9.2218
1;1;0;2255;-1;0;-1;-1;1989;48.13814;-4.989495;6.300000190734863;2;288.20001220703125;297;0;0;0;-1;736856.218688964;9.08
2;1;0;2253;-1;0;-1;-1;112;48.13824833333334;-4.98994;6.199999809265137;2;287.20001220703125;297;0;0;0;-1;736866.177856445;9.9592
1;1;0;-1;-1;1;-1;-1;527;48.13838166666667;-4.990381666666667;6.300000190734863;2;290.3999938964844;296;0;0;0;-1;736877.258483886;11.0806
2;1;0;-1;862;2;-1;-1;861;48.138488333333335;-4.99075;6.5;2;291.0;295;0;0;0;-1;736886.157531738;8.899
1;1;0;-1;1303;2;-1;-1;1302;48.13863;-4.991265;6.800000190734863;2;292.20001220703125;294;0;0;0;-1;736897.916839599;11.7593
2;1;0;2214;-1;0;-1;-1;1648;48.138731666666665;-4.991663333333333;7.0;2;290.20001220703125;293;0;0;0;-1;736907.138122558;9.2213
1;1;0;-1;1994;4;-1;-1;1993;48.13882666666667;-4.9920583333333335;6.800000190734863;2;287.8999938964844;293;0;0;0;-1;736916.33831787;9.2002
2;1;0;-1;-1;5;-1;-1;115;48.138933333333334;-4.992491666666667;6.800000190734863;2;287.5;293;0;0;0;-1;736926.258087158;9.9198
1;1;0;2210;-1;0;-1;-1;527;48.13905;-4.99296;6.599999904632568;2;290.20001220703125;292;0;0;0;-1;736937.258758544;11.0007
2;1;0;-1;-1;1;-1;-1;861;48.13914666666667;-4.9933483333333335;6.699999809265137;2;288.8999938964844;292;0;0;0;-1;736946.157196044;8.8984
1;1;0;-1;-1;1;-1;-1;1302;48.139268333333334;-4.99384;6.900000095367432;2;291.20001220703125;291;0;0;0;-1;736957.916961669;11.7598
2;1;0;-1;1613;6;-1;-1;1612;48.139358333333334;-4.994248333333333;6.800000190734863;2;289.8999938964844;291;0;0;0;-1;736966.177246093;8.2603
1;1;0;-1;-1;3;-1;-1;1993;48.13945666666667;-4.9947;6.800000190734863;2;287.5;291;0;0;0;-1;736976.338378906;10.1611
2;1;0;-1;116;4;-1;-1;115;48.139545;-4.995151666666667;6.800000190734863;2;287.0;291;0;0;0;-1;736986.257965087;9.9196
1;1;0;-1;488;6;-1;-1;487;48.13961333333334;-4.99554;6.5;2;288.79998779296875;291;0;0;0;-1;736996.177825928;9.9199
2;1;0;2304;-1;0;-1;-1;861;48.139698333333335;-4.995958333333333;6.199999809265137;2;288.1000061035156;291;0;0;0;-1;737006.157897949;9.9801
1;1;0;2223;-1;0;-1;-1;1302;48.139783333333334;-4.996515;6.5;2;280.5;291;0;0;0;-1;737017.916839599;11.7589
2;5;-1;-1;-1;-1;-1;-1;1452;-1;-1;-1;0;-1;-1;-1;-1;-1;0;737021.897796631;3.981
2;1;0;-1;-1;5;-1;-1;1612;48.13985666666667;-4.99685;6.400000095367432;2;282.79998779296875;292;0;0;0;-1;737026.178070068;4.2803
1;1;0;-1;1994;2;-1;-1;1993;48.139943333333335;-4.9972883333333336;6.699999809265137;2;284.3999938964844;291;0;0;0;-1;737036.338043212;10.16
2;1;0;-1;-1;3;-1;-1;115;48.14002333333333;-4.997731666666667;6.800000190734863;2;281.79998779296875;292;0;0;0;-1;737046.257537841;9.9195
1;1;0;-1;-1;5;-1;-1;487;48.140101666666666;-4.998168333333333;6.699999809265137;2;281.20001220703125;292;0;0;0;-1;737056.178039551;9.9205
2;1;0;-1;-1;5;-1;-1;915;48.140186666666665;-4.998636666666667;6.400000095367432;2;280.8999938964844;293;0;0;0;-1;737067.597106933;11.4191
1;1;0;-1;1276;4;-1;-1;1275;48.140278333333335;-4.99905;6.300000190734863;2;284.5;293;0;0;0;-1;737077.198333739;9.6012
2;1;0;-1;1613;4;-1;-1;1612;48.14035666666667;-4.999421666666667;6.099999904632568;2;283.70001220703125;293;0;0;0;-1;737086.178649902;8.9803
1;1;0;-1;-1;1;-1;-1;1993;48.14044333333333;-4.999818333333334;5.900000095367432;2;285.5;293;0;0;0;-1;737096.338500976;10.1599
2;1;0;-1;116;2;-1;-1;115;48.14053;-5.000216666666667;6.099999904632568;2;285.1000061035156;293;0;0;0;-1;737106.258117675;9.9196
1;1;0;-1;488;4;-1;-1;487;48.140615;-5.000611666666667;6.099999904632568;2;285.1000061035156;294;0;0;0;-1;737116.178161621;9.92
2;1;0;-1;916;4;-1;-1;915;48.14071166666667;-5.001061666666667;6.099999904632568;2;287.20001220703125;294;0;0;0;-1;737127.596923827;11.4188
1;1;0;-1;-1;3;-1;-1;1275;48.14081;-5.001476666666667;6.400000095367432;2;287.0;294;0;0;0;-1;737137.199676513;9.6028
2;1;0;-1;-1;3;-1;-1;1612;48.14089333333333;-5.001811666666667;6.5;2;286.79998779296875;293;0;0;0;-1;737146.177612305;8.9779
1;1;0;2255;-1;0;-1;-1;1993;48.140995;-5.002303333333334;6.800000190734863;2;284.70001220703125;293;0;0;0;-1;737156.337799072;10.1602
2;1;0;-1;-1;1;-1;-1;115;48.141095;-5.002703333333334;6.800000190734863;2;286.6000061035156;294;0;0;0;-1;737166.256713867;9.9189
1;1;0;-1;-1;3;-1;-1;487;48.14120666666667;-5.003183333333333;6.599999904632568;2;287.6000061035156;294;0;0;0;-1;737176.177520752;9.9208
2;1;0;-1;-1;3;-1;-1;915;48.141326666666664;-5.00371;6.699999809265137;2;289.5;294;0;0;0;-1;737187.597991942;11.4205
1;1;0;-1;1276;2;-1;-1;1275;48.141421666666666;-5.004115;6.900000095367432;2;289.79998779296875;294;0;0;0;-1;737197.200012206;9.602
2;1;0;-1;1613;2;-1;-1;1612;48.14152;-5.004521666666666;6.900000095367432;2;289.8999938964844;293;0;0;0;-1;737206.177642822;8.9776
1;1;0;-1;1999;6;-1;-1;1999;48.14163833333333;-5.004983333333334;7.099999904632568;2;290.5;293;0;0;0;-1;737216.478118896;10.3005
2;1;0;2289;-1;0;-1;-1;115;48.14175;-5.00545;7.300000190734863;2;289.79998779296875;293;0;0;0;-1;737226.258117675;9.78
1;1;0;-1;488;2;-1;-1;487;48.141861666666664;-5.00592;7.300000190734863;2;289.6000061035156;293;0;0;0;-1;737236.178070068;9.92
2;1;0;-1;916;2;-1;-1;915;48.141983333333336;-5.006405;6.900000095367432;2;290.70001220703125;292;0;0;0;-1;737247.598663329;11.4206
1;1;0;-1;-1;1;-1;-1;1276;48.142091666666666;-5.006845;6.800000190734863;2;290.1000061035156;292;0;0;0;-1;737257.20046997;9.6018
2;1;0;-1;-1;1;-1;-1;1612;48.142185;-5.007243333333333;6.699999809265137;2;288.8999938964844;292;0;0;0;-1;737266.180541992;8.9801
1;1;0;-1;-1;5;-1;-1;1999;48.14228166666667;-5.007681666666667;6.599999904632568;2;287.70001220703125;292;0;0;0;-1;737276.482574463;10.302
2;1;0;-1;-1;7;-1;-1;154;48.14237833333333;-5.008161666666667;6.5;2;282.8999938964844;291;0;0;0;-1;737287.29788208;10.8153
1;1;0;-1;-1;1;-1;-1;487;48.14245666666667;-5.008553333333333;6.5;2;285.70001220703125;291;0;0;0;-1;737296.177886963;8.88
2;1;0;-1;-1;1;-1;-1;915;48.142543333333336;-5.009038333333334;6.599999904632568;2;283.0;290;0;0;0;-1;737307.598236083;11.4203
1;1;0;2240;-1;0;-1;-1;1276;48.142615;-5.009435;6.599999904632568;2;281.70001220703125;290;0;0;0;-1;737317.199859618;9.6016
2;1;0;2277;-1;0;-1;-1;1612;48.142693333333334;-5.009875;6.599999904632568;2;282.0;290;0;0;0;-1;737326.18081665;8.981
1;1;0;-1;1999;4;-1;-1;1999;48.142781666666664;-5.010353333333334;6.699999809265137;2;283.3999938964844;290;0;0;0;-1;737336.482666015;10.3018
2;1;0;-1;155;6;-1;-1;154;48.14285666666667;-5.0108;6.599999904632568;2;282.29998779296875;291;0;0;0;-1;737347.298217773;10.8156
1;1;0;2244;-1;0;-1;-1;487;48.14292833333333;-5.011215;6.800000190734863;2;281.6000061035156;291;0;0;0;-1;737356.17767334;8.8795
2;1;0;2217;-1;0;-1;-1;915;48.14301833333333;-5.011728333333333;6.900000095367432;2;284.1000061035156;292;0;0;0;-1;737367.598083495;11.4204
1;1;0;-1;-1;5;-1;-1;1265;48.14309333333333;-5.012178333333333;6.599999904632568;2;284.1000061035156;292;0;0;0;-1;737376.920562744;9.3225
1;5;-1;-1;-1;-1;-1;-1;1493;-1;-1;-1;4;-1;-1;-1;-1;-1;0;737383.002960204;6.0824
2;1;0;-1;1640;4;-1;-1;1639;48.14317;-5.012623333333333;6.5;2;285.70001220703125;293;0;0;0;-1;737386.897827148;3.8949
1;1;0;-1;-1;3;-1;-1;1999;48.14324166666667;-5.013026666666667;6.699999809265137;2;285.6000061035156;293;0;0;0;-1;737396.47994995;9.5821
2;1;0;-1;-1;5;-1;-1;154;48.14334;-5.013525;6.900000095367432;2;286.1000061035156;294;0;0;0;-1;737407.297943115;10.818
1;1;0;-1;482;4;-1;-1;481;48.14342333333333;-5.013926666666666;6.800000190734863;2;286.0;294;0;0;0;-1;737416.017639159;8.7197
2;1;0;-1;-1;3;-1;-1;882;48.14351333333333;-5.014351666666666;6.599999904632568;2;286.29998779296875;294;0;0;0;-1;737426.718048095;10.7004
1;1;0;-1;1266;4;-1;-1;1265;48.14360666666666;-5.014785;6.699999809265137;2;285.20001220703125;294;0;0;0;-1;737436.917510985;10.1995
2;1;0;-1;-1;3;-1;-1;1639;48.1437;-5.015223333333333;6.699999809265137;2;284.79998779296875;294;0;0;0;-1;737446.897186279;9.9797
1;1;0;-1;1999;2;-1;-1;1999;48.143793333333335;-5.015656666666667;6.699999809265137;2;285.79998779296875;294;0;0;0;-1;737456.480041503;9.5829
2;1;0;-1;155;4;-1;-1;154;48.14388666666667;-5.01609;6.699999809265137;2;284.3999938964844;294;0;0;0;-1;737467.297393798;10.8174
1;1;0;-1;-1;3;-1;-1;481;48.14398333333333;-5.016535;6.800000190734863;2;285.6000061035156;294;0;0;0;-1;737476.017517089;8.7201
2;1;0;-1;883;2;-1;-1;882;48.14408666666667;-5.017036666666667;6.900000095367432;2;283.6000061035156;294;0;0;0;-1;737486.718170166;10.7007
1;1;0;-1;-1;3;-1;-1;1265;48.14418833333333;-5.017476666666667;6.699999809265137;2;286.0;295;0;0;0;-1;737496.920227051;10.2021
2;1;0;-1;1640;2;-1;-1;1639;48.14429166666667;-5.017915;6.699999809265137;2;288.79998779296875;295;0;0;0;-1;737506.897705078;9.9775
1;1;0;-1;-1;1;-1;-1;1999;48.14438666666667;-5.018313333333333;6.800000190734863;2;289.0;294;0;0;0;-1;737516.477416992;9.5797
2;1;0;-1;-1;3;-1;-1;154;48.144508333333334;-5.018811666666666;6.900000095367432;2;289.0;294;0;0;0;-1;737527.297454833;10.82
1;1;0;-1;482;2;-1;-1;481;48.14460666666667;-5.019225;7.0;2;289.20001220703125;294;0;0;0;-1;737536.017425536;8.72
2;1;0;-1;-1;1;-1;-1;882;48.144725;-5.019683333333333;7.099999904632568;2;290.70001220703125;294;0;0;0;-1;737546.718109131;10.7007
1;1;0;-1;1266;2;-1;-1;1265;48.14485333333333;-5.020196666666667;7.199999809265137;2;291.6000061035156;293;0;0;0;-1;737556.920196533;10.2021
2;1;0;-1;-1;1;-1;-1;1639;48.14495333333333;-5.020636666666666;7.400000095367432;2;290.29998779296875;292;0;0;0;-1;737566.89767456;9.9775
1;1;0;2233;-1;0;-1;-1;1999;48.14506166666666;-5.021128333333333;7.599999904632568;2;287.8999938964844;292;0;0;0;-1;737576.478149413;9.5805
2;1;0;-1;155;2;-1;-1;154;48.145176666666664;-5.02169;7.800000190734863;2;285.8999938964844;291;0;0;0;-1;737587.297210693;10.8191
1;1;0;-1;-1;1;-1;-1;481;48.14526333333333;-5.022073333333333;7.699999809265137;2;282.6000061035156;292;0;0;0;-1;737596.017456054;8.7202
2;1;0;2233;-1;0;-1;-1;882;48.145365;-5.022591666666667;7.300000190734863;2;283.8999938964844;292;0;0;0;-1;737606.718170166;10.7007
1;1;0;-1;-1;1;-1;-1;1265;48.145465;-5.023048333333334;7.199999809265137;2;282.5;292;0;0;0;-1;737616.919311522;10.2011
2;1;0;2221;-1;0;-1;-1;1639;48.145565;-5.02355;6.900000095367432;2;282.6000061035156;293;0;0;0;-1;737626.89755249;9.9782
1;1;0;-1;-1;5;-1;-1;1981;48.145646666666664;-5.023931666666667;6.599999904632568;2;285.1000061035156;294;0;0;0;-1;737636.017517089;9.12
2;1;0;-1;-1;1;-1;-1;154;48.14574;-5.024405;6.5;2;284.70001220703125;295;0;0;0;-1;737647.297363281;11.2798
1;1;0;2264;-1;0;-1;-1;481;48.14582;-5.024801666666667;6.599999904632568;2;285.6000061035156;296;0;0;0;-1;737656.017486572;8.7201
2;1;0;-1;866;6;-1;-1;865;48.14590333333334;-5.02525;6.599999904632568;2;283.8999938964844;299;0;0;0;-1;737666.257598877;10.2401
1;1;0;2228;-1;0;-1;-1;1265;48.146008333333334;-5.02574;6.800000190734863;2;285.70001220703125;300;0;0;0;-1;737676.918609618;10.661
2;1;0;-1;-1;5;-1;-1;1610;48.146105;-5.026128333333333;6.599999904632568;2;287.8999938964844;301;0;0;0;-1;737686.11831665;9.1997
1;1;0;-1;1982;4;-1;-1;1981;48.146206666666664;-5.026563333333334;6.599999904632568;2;286.79998779296875;303;0;0;0;-1;737696.01776123;9.8994
2;1;0;2264;-1;0;-1;-1;154;48.146346666666666;-5.0270383333333335;6.900000095367432;2;292.1000061035156;305;0;0;0;-1;737707.297424316;11.2797
1;1;0;-1;496;6;-1;-1;495;48.14646166666667;-5.027418333333333;6.699999809265137;2;293.8999938964844;305;0;0;0;-1;737716.398071289;9.1006
2;1;0;-1;-1;5;-1;-1;865;48.14659833333333;-5.027846666666667;6.900000095367432;2;295.8999938964844;306;0;0;0;-1;737726.257629394;9.8596
1;1;0;-1;1244;6;-1;-1;1243;48.146746666666665;-5.028273333333333;7.0;2;297.6000061035156;307;0;0;0;-1;737736.34197998;10.0844
2;5;-1;-1;-1;-1;-1;-1;1471;-1;-1;-1;4;-1;-1;-1;-1;-1;0;737742.397521972;6.0555
2;1;0;-1;1611;4;-1;-1;1610;48.14689666666666;-5.028653333333334;7.099999904632568;2;299.0;308;0;0;0;-1;737746.118011474;3.7205
1;1;0;-1;-1;3;-1;-1;1981;48.147061666666666;-5.029065;7.0;2;301.79998779296875;308;0;0;0;-1;737756.017425536;9.8994
2;1;0;-1;-1;3;-1;-1;168;48.147265;-5.029541666666667;6.800000190734863;2;301.1000061035156;308;0;0;0;-1;737767.678558349;11.6611
1;1;0;-1;-1;5;-1;-1;495;48.14743166666667;-5.029953333333333;6.900000095367432;2;299.8999938964844;309;0;0;0;-1;737776.397277832;8.7187
2;1;0;-1;866;4;-1;-1;865;48.14759;-5.030313333333333;6.900000095367432;2;302.29998779296875;310;0;0;0;-1;737786.257446289;9.8602
1;1;0;-1;-1;5;-1;-1;1243;48.147765;-5.03072;7.0;2;305.0;310;0;0;0;-1;737796.338256835;10.0808
2;1;0;-1;-1;3;-1;-1;1610;48.14794333333333;-5.031125;7.0;2;305.3999938964844;311;0;0;0;-1;737806.118103027;9.7798
1;1;0;-1;1982;2;-1;-1;1981;48.148136666666666;-5.03152;7.0;2;307.0;312;0;0;0;-1;737816.017578124;9.8995
2;1;0;-1;169;2;-1;-1;168;48.14834333333334;-5.031963333333334;7.099999904632568;2;303.3999938964844;312;0;0;0;-1;737827.679473877;11.6619
1;1;0;-1;496;4;-1;-1;495;48.148525;-5.032313333333334;7.099999904632568;2;305.0;313;0;0;0;-1;737836.398406982;8.7189
2;1;0;-1;-1;3;-1;-1;865;48.14872166666667;-5.032691666666667;6.800000190734863;2;305.3999938964844;313;0;0;0;-1;737846.257415771;9.859
1;1;0;-1;1244;4;-1;-1;1243;48.14891333333333;-5.0330466666666664;6.5;2;305.20001220703125;314;0;0;0;-1;737856.338104247;10.0807
